#      Time      | Net gen         |
#    hr:mm:ss    |#      W         |
  154:45: 0            7769.79395
  155:15: 0           10798.53711
  155:45: 0           12893.27539
  156:15: 0           14305.68359
  156:45: 0           15076.91211
  157:15: 0           15147.89941
  157:45: 0           14622.40039
  158:15: 0           13379.42969
  158:45: 0           11724.14941
  159:15: 0            8602.60840
  159:45: 0            3042.15747
  160:15: 0               0.00000
  160:45: 0               0.00000
  161:15: 0               0.00000
  161:45: 0               0.00000
  162:15: 0               0.00000
  162:45: 0               0.00000
  163:15: 0               0.00000
  163:45: 0               0.00000
  164:15: 0               0.00000
  164:45: 0               0.00000
  165:15: 0               0.00000
  165:45: 0               0.00000
  166:15: 0               0.00000
  166:45: 0               0.00000
  167:15: 0               0.00000
  167:45: 0               0.00000
  168:15: 0               0.00000
  168:45: 0               0.00000
  169:15: 0               0.00000
  169:45: 0               0.00000
  170:15: 0               0.00000
  170:45: 0               0.00000
  171:15: 0               0.00000
  171:45: 0               0.00000
  172:15: 0               0.00000
  172:45: 0               0.00000
  173:15: 0               0.00000
  173:45: 0               0.00000
  174:15: 0               0.00000
  174:45: 0               0.00000
  175:15: 0               0.00000
  175:45: 0               0.00000
  176:15: 0               0.00000
  176:45: 0               0.00000
  177:15: 0             458.80743
  177:45: 0            1442.85620
  178:15: 0            2157.38135
  178:45: 0            2539.06348
  179:15: 0            3096.07300
  179:45: 0            3831.16968
  180:15: 0            4315.71875
  180:45: 0            4544.60742
  181:15: 0            4543.08643
  181:45: 0            4336.51904
  182:15: 0            3915.16846
  182:45: 0            3309.52466
  183:15: 0            3050.32617
  183:45: 0            1532.82043
  184:15: 0               0.00000
  184:45: 0               0.00000
  185:15: 0               0.00000
  185:45: 0               0.00000
  186:15: 0               0.00000
  186:45: 0               0.00000
  187:15: 0               0.00000
  187:45: 0               0.00000
  188:15: 0               0.00000
  188:45: 0               0.00000
  189:15: 0               0.00000
  189:45: 0               0.00000
  190:15: 0               0.00000
  190:45: 0               0.00000
  191:15: 0               0.00000
  191:45: 0               0.00000
  192:15: 0               0.00000
  192:45: 0               0.00000
  193:15: 0               0.00000
  193:45: 0               0.00000
  194:15: 0               0.00000
  194:45: 0               0.00000
  195:15: 0               0.00000
  195:45: 0               0.00000
  196:15: 0               0.00000
  196:45: 0               0.00000
  197:15: 0               0.00000
  197:45: 0               0.00000
  198:15: 0               0.00000
  198:45: 0               0.00000
  199:15: 0               0.00000
  199:45: 0               0.00000
  200:15: 0               0.00000
  200:45: 0               0.00000
  201:15: 0             458.54865
  201:45: 0            1442.56250
  202:15: 0            2184.78418
  202:45: 0            2622.22217
  203:15: 0            5274.80615
  203:45: 0           10995.78516
  204:15: 0           14672.18066
  204:45: 0           15473.66406
  205:15: 0           15440.24609
  205:45: 0           14709.29395
  206:15: 0           13351.88281
  206:45: 0           11703.46777
  207:15: 0            8724.96680
  207:45: 0            3160.42090
  208:15: 0               0.00000
  208:45: 0               0.00000
  209:15: 0               0.00000
  209:45: 0               0.00000
  210:15: 0               0.00000
  210:45: 0               0.00000
  211:15: 0               0.00000
  211:45: 0               0.00000
  212:15: 0               0.00000
  212:45: 0               0.00000
  213:15: 0               0.00000
  213:45: 0               0.00000
  214:15: 0               0.00000
  214:45: 0               0.00000
  215:15: 0               0.00000
  215:45: 0               0.00000
  216:15: 0               0.00000
  216:45: 0               0.00000
  217:15: 0               0.00000
  217:45: 0               0.00000
  218:15: 0               0.00000
  218:45: 0               0.00000
  219:15: 0               0.00000
  219:45: 0               0.00000
  220:15: 0               0.00000
  220:45: 0               0.00000
  221:15: 0               0.00000
  221:45: 0               0.00000
  222:15: 0               0.00000
  222:45: 0               0.00000
  223:15: 0               0.00000
  223:45: 0               0.00000
  224:15: 0               0.00000
  224:45: 0               0.00000
  225:15: 0             472.02814
  225:45: 0            1487.85815
  226:15: 0            5962.20068
  226:45: 0           13852.32617
  227:15: 0           22915.01172
  227:45: 0           32628.88281
  228:15: 0           37764.46875
  228:45: 0           38606.07031
  229:15: 0           34788.72266
  229:45: 0           27047.41406
  230:15: 0           22774.44531
  230:45: 0           21610.58984
  231:15: 0           14744.35156
  231:45: 0            4188.09033
  232:15: 0               0.00000
  232:45: 0               0.00000
  233:15: 0               0.00000
  233:45: 0               0.00000
  234:15: 0               0.00000
  234:45: 0               0.00000
