#      Time      | Net Load        | Net Load        |
#    hr:mm:ss    |#      W         |#      VAR       |
     77:15: 0         -39900.000000          0.000000
     77:45: 0         -39900.000000          0.000000
     78:15: 0         -39700.000000          0.000000
     78:45: 0         -39700.000000          0.000000
     79:15: 0         -39900.000000          0.000000
     79:45: 0         -40800.000000          0.000000
     80:15: 0         -41000.000000          0.000000
     80:45: 0         -40300.000000          0.000000
     81:15: 0         -40000.000000          0.000000
     81:45: 0         -39800.000000          0.000000
     82:15: 0         -40100.000000          0.000000
     82:45: 0         -40300.000000          0.000000
     83:15: 0         -40100.000000          0.000000
     83:45: 0         -39900.000000          0.000000
     84:15: 0         -40000.000000          0.000000
     84:45: 0         -40100.000000          0.000000
     85:15: 0         -39900.000000          0.000000
     85:45: 0         -39800.000000          0.000000
     86:15: 0         -39600.000000          0.000000
     86:45: 0         -39800.000000          0.000000
     87:15: 0         -40700.000000          0.000000
     87:45: 0         -41200.000000          0.000000
     88:15: 0         -41100.000000          0.000000
     88:45: 0         -41100.000000          0.000000
     89:15: 0         -41300.000000          0.000000
     89:45: 0         -44200.000000          0.000000
     90:15: 0         -46300.000000          0.000000
     90:45: 0         -44500.000000          0.000000
     91:15: 0         -42400.000000          0.000000
     91:45: 0         -40900.000000          0.000000
     92:15: 0         -40100.000000          0.000000
     92:45: 0         -39800.000000          0.000000
     93:15: 0         -39800.000000          0.000000
     93:45: 0         -40000.000000          0.000000
     94:15: 0         -40200.000000          0.000000
     94:45: 0         -40700.000000          0.000000
     95:15: 0         -40600.000000          0.000000
     95:45: 0         -39800.000000          0.000000
     96:15: 0         -39800.000000          0.000000
     96:45: 0         -39800.000000          0.000000
     97:15: 0         -39600.000000          0.000000
     97:45: 0         -39700.000000          0.000000
     98:15: 0         -40100.000000          0.000000
     98:45: 0         -40300.000000          0.000000
     99:15: 0         -39900.000000          0.000000
     99:45: 0         -39600.000000          0.000000
    100:15: 0         -39600.000000          0.000000
    100:45: 0         -39500.000000          0.000000
    101:15: 0         -39500.000000          0.000000
    101:45: 0         -39700.000000          0.000000
    102:15: 0         -39700.000000          0.000000
    102:45: 0         -40000.000000          0.000000
    103:15: 0         -40700.000000          0.000000
    103:45: 0         -42700.000000          0.000000
    104:15: 0         -46800.000000          0.000000
    104:45: 0         -49900.000000          0.000000
    105:15: 0         -52100.000000          0.000000
    105:45: 0         -55100.000000          0.000000
    106:15: 0         -54600.000000          0.000000
    106:45: 0         -50900.000000          0.000000
    107:15: 0         -48300.000000          0.000000
    107:45: 0         -48100.000000          0.000000
    108:15: 0         -49000.000000          0.000000
    108:45: 0         -49400.000000          0.000000
    109:15: 0         -50200.000000          0.000000
    109:45: 0         -48900.000000          0.000000
    110:15: 0         -46500.000000          0.000000
    110:45: 0         -46900.000000          0.000000
    111:15: 0         -48300.000000          0.000000
    111:45: 0         -48000.000000          0.000000
    112:15: 0         -48300.000000          0.000000
    112:45: 0         -48600.000000          0.000000
    113:15: 0         -47700.000000          0.000000
    113:45: 0         -50800.000000          0.000000
    114:15: 0         -54500.000000          0.000000
    114:45: 0         -52100.000000          0.000000
    115:15: 0         -47000.000000          0.000000
    115:45: 0         -43100.000000          0.000000
    116:15: 0         -41600.000000          0.000000
    116:45: 0         -41500.000000          0.000000
    117:15: 0         -41000.000000          0.000000
    117:45: 0         -40400.000000          0.000000
    118:15: 0         -39900.000000          0.000000
    118:45: 0         -40400.000000          0.000000
    119:15: 0         -41000.000000          0.000000
    119:45: 0         -40600.000000          0.000000
    120:15: 0         -39900.000000          0.000000
    120:45: 0         -39500.000000          0.000000
    121:15: 0         -39500.000000          0.000000
    121:45: 0         -39500.000000          0.000000
    122:15: 0         -39500.000000          0.000000
    122:45: 0         -39600.000000          0.000000
    123:15: 0         -39600.000000          0.000000
    123:45: 0         -39600.000000          0.000000
    124:15: 0         -39700.000000          0.000000
    124:45: 0         -39700.000000          0.000000
    125:15: 0         -40400.000000          0.000000
    125:45: 0         -40400.000000          0.000000
    126:15: 0         -39500.000000          0.000000
    126:45: 0         -39900.000000          0.000000
    127:15: 0         -40900.000000          0.000000
    127:45: 0         -42300.000000          0.000000
    128:15: 0         -44200.000000          0.000000
    128:45: 0         -48100.000000          0.000000
    129:15: 0         -55300.000000          0.000000
    129:45: 0         -61800.000000          0.000000
    130:15: 0         -60700.000000          0.000000
    130:45: 0         -55100.000000          0.000000
    131:15: 0         -52200.000000          0.000000
    131:45: 0         -53900.000000          0.000000
    132:15: 0         -57400.000000          0.000000
    132:45: 0         -58000.000000          0.000000
    133:15: 0         -58300.000000          0.000000
    133:45: 0         -56700.000000          0.000000
    134:15: 0         -52700.000000          0.000000
    134:45: 0         -52700.000000          0.000000
    135:15: 0         -53400.000000          0.000000
    135:45: 0         -52700.000000          0.000000
    136:15: 0         -54800.000000          0.000000
    136:45: 0         -55300.000000          0.000000
    137:15: 0         -53600.000000          0.000000
    137:45: 0         -53900.000000          0.000000
    138:15: 0         -52800.000000          0.000000
    138:45: 0         -49200.000000          0.000000
    139:15: 0         -46200.000000          0.000000
    139:45: 0         -43600.000000          0.000000
    140:15: 0         -41500.000000          0.000000
    140:45: 0         -40800.000000          0.000000
    141:15: 0         -40700.000000          0.000000
    141:45: 0         -40500.000000          0.000000
    142:15: 0         -40100.000000          0.000000
    142:45: 0         -41100.000000          0.000000
    143:15: 0         -41200.000000          0.000000
    143:45: 0         -40200.000000          0.000000
    144:15: 0         -40100.000000          0.000000
    144:45: 0         -40100.000000          0.000000
    145:15: 0         -40200.000000          0.000000
    145:45: 0         -40300.000000          0.000000
    146:15: 0         -40000.000000          0.000000
    146:45: 0         -39600.000000          0.000000
    147:15: 0         -39600.000000          0.000000
    147:45: 0         -39600.000000          0.000000
    148:15: 0         -39500.000000          0.000000
    148:45: 0         -39600.000000          0.000000
    149:15: 0         -40500.000000          0.000000
    149:45: 0         -40800.000000          0.000000
    150:15: 0         -40300.000000          0.000000
    150:45: 0         -40300.000000          0.000000
    151:15: 0         -40700.000000          0.000000
    151:45: 0         -41600.000000          0.000000
    152:15: 0         -42900.000000          0.000000
    152:45: 0         -46300.000000          0.000000
    153:15: 0         -51800.000000          0.000000
    153:45: 0         -56100.000000          0.000000
    154:15: 0         -57600.000000          0.000000
    154:45: 0         -55500.000000          0.000000
    155:15: 0         -52400.000000          0.000000
    155:45: 0         -50800.000000          0.000000
    156:15: 0         -49800.000000          0.000000
    156:45: 0         -50300.000000          0.000000
    157:15: 0         -47900.000000          0.000000
    157:45: 0         -44800.000000          0.000000
    158:15: 0         -45500.000000          0.000000
    158:45: 0         -47600.000000          0.000000
    159:15: 0         -49600.000000          0.000000
    159:45: 0         -50900.000000          0.000000
    160:15: 0         -52500.000000          0.000000
    160:45: 0         -53100.000000          0.000000
    161:15: 0         -53400.000000          0.000000
    161:45: 0         -53800.000000          0.000000
    162:15: 0         -54700.000000          0.000000
    162:45: 0         -52700.000000          0.000000
    163:15: 0         -49100.000000          0.000000
    163:45: 0         -47100.000000          0.000000
    164:15: 0         -45600.000000          0.000000
    164:45: 0         -43600.000000          0.000000
    165:15: 0         -41800.000000          0.000000
    165:45: 0         -41300.000000          0.000000
    166:15: 0         -40500.000000          0.000000
    166:45: 0         -40500.000000          0.000000
    167:15: 0         -40300.000000          0.000000
    167:45: 0         -40900.000000          0.000000
    168:15: 0         -40900.000000          0.000000
    168:45: 0         -40100.000000          0.000000
    169:15: 0         -40000.000000          0.000000
    169:45: 0         -39600.000000          0.000000
    170:15: 0         -39700.000000          0.000000
    170:45: 0         -39700.000000          0.000000
    171:15: 0         -39700.000000          0.000000
    171:45: 0         -39800.000000          0.000000
    172:15: 0         -40800.000000          0.000000
    172:45: 0         -40700.000000          0.000000
    173:15: 0         -39600.000000          0.000000
    173:45: 0         -39700.000000          0.000000
    174:15: 0         -39700.000000          0.000000
    174:45: 0         -39900.000000          0.000000
    175:15: 0         -40600.000000          0.000000
    175:45: 0         -42100.000000          0.000000
    176:15: 0         -42800.000000          0.000000
    176:45: 0         -43400.000000          0.000000
    177:15: 0         -49000.000000          0.000000
    177:45: 0         -55300.000000          0.000000
    178:15: 0         -54400.000000          0.000000
    178:45: 0         -51300.000000          0.000000
    179:15: 0         -50000.000000          0.000000
    179:45: 0         -49400.000000          0.000000
    180:15: 0         -50500.000000          0.000000
    180:45: 0         -51300.000000          0.000000
    181:15: 0         -50800.000000          0.000000
    181:45: 0         -48100.000000          0.000000
    182:15: 0         -46100.000000          0.000000
    182:45: 0         -46800.000000          0.000000
    183:15: 0         -47300.000000          0.000000
    183:45: 0         -47500.000000          0.000000
    184:15: 0         -47500.000000          0.000000
    184:45: 0         -49300.000000          0.000000
    185:15: 0         -53100.000000          0.000000
    185:45: 0         -54900.000000          0.000000
    186:15: 0         -52800.000000          0.000000
    186:45: 0         -47800.000000          0.000000
    187:15: 0         -44600.000000          0.000000
    187:45: 0         -43800.000000          0.000000
    188:15: 0         -42200.000000          0.000000
    188:45: 0         -41300.000000          0.000000
    189:15: 0         -40900.000000          0.000000
    189:45: 0         -40700.000000          0.000000
    190:15: 0         -41000.000000          0.000000
    190:45: 0         -40900.000000          0.000000
    191:15: 0         -41300.000000          0.000000
    191:45: 0         -41800.000000          0.000000
    192:15: 0         -41100.000000          0.000000
    192:45: 0         -40300.000000          0.000000
    193:15: 0         -40300.000000          0.000000
    193:45: 0         -40200.000000          0.000000
    194:15: 0         -40100.000000          0.000000
    194:45: 0         -40400.000000          0.000000
    195:15: 0         -40400.000000          0.000000
    195:45: 0         -40300.000000          0.000000
    196:15: 0         -40200.000000          0.000000
    196:45: 0         -41300.000000          0.000000
    197:15: 0         -41600.000000          0.000000
    197:45: 0         -40500.000000          0.000000
    198:15: 0         -40300.000000          0.000000
    198:45: 0         -40400.000000          0.000000
    199:15: 0         -40800.000000          0.000000
    199:45: 0         -41100.000000          0.000000
    200:15: 0         -41100.000000          0.000000
    200:45: 0         -40900.000000          0.000000
    201:15: 0         -41400.000000          0.000000
    201:45: 0         -41200.000000          0.000000
    202:15: 0         -40500.000000          0.000000
    202:45: 0         -40800.000000          0.000000
    203:15: 0         -40500.000000          0.000000
    203:45: 0         -40500.000000          0.000000
    204:15: 0         -41200.000000          0.000000
    204:45: 0         -40700.000000          0.000000
    205:15: 0         -40800.000000          0.000000
    205:45: 0         -40100.000000          0.000000
    206:15: 0         -38500.000000          0.000000
    206:45: 0         -38500.000000          0.000000
    207:15: 0         -38200.000000          0.000000
    207:45: 0         -38600.000000          0.000000
    208:15: 0         -38300.000000          0.000000
    208:45: 0         -37000.000000          0.000000
    209:15: 0         -36700.000000          0.000000
    209:45: 0         -37200.000000          0.000000
    210:15: 0         -37400.000000          0.000000
    210:45: 0         -36700.000000          0.000000
    211:15: 0         -36500.000000          0.000000
    211:45: 0         -36600.000000          0.000000
    212:15: 0         -36300.000000          0.000000
    212:45: 0         -36100.000000          0.000000
    213:15: 0         -36300.000000          0.000000
    213:45: 0         -36300.000000          0.000000
    214:15: 0         -36300.000000          0.000000
    214:45: 0         -37600.000000          0.000000
    215:15: 0         -37300.000000          0.000000
    215:45: 0         -35800.000000          0.000000
    216:15: 0         -35900.000000          0.000000
    216:45: 0         -35900.000000          0.000000
    217:15: 0         -35900.000000          0.000000
    217:45: 0         -36000.000000          0.000000
    218:15: 0         -36100.000000          0.000000
    218:45: 0         -36100.000000          0.000000
    219:15: 0         -36100.000000          0.000000
    219:45: 0         -37300.000000          0.000000
    220:15: 0         -37400.000000          0.000000
    220:45: 0         -36100.000000          0.000000
    221:15: 0         -35800.000000          0.000000
    221:45: 0         -35900.000000          0.000000
    222:15: 0         -35900.000000          0.000000
    222:45: 0         -36000.000000          0.000000
    223:15: 0         -36100.000000          0.000000
    223:45: 0         -36200.000000          0.000000
    224:15: 0         -36500.000000          0.000000
    224:45: 0         -37200.000000          0.000000
    225:15: 0         -37600.000000          0.000000
    225:45: 0         -36800.000000          0.000000
    226:15: 0         -37100.000000          0.000000
    226:45: 0         -37100.000000          0.000000
    227:15: 0         -35700.000000          0.000000
    227:45: 0         -35400.000000          0.000000
    228:15: 0         -35700.000000          0.000000
    228:45: 0         -35600.000000          0.000000
    229:15: 0         -35100.000000          0.000000
    229:45: 0         -34900.000000          0.000000
    230:15: 0         -35200.000000          0.000000
    230:45: 0         -34500.000000          0.000000
    231:15: 0         -34600.000000          0.000000
    231:45: 0         -34500.000000          0.000000
    232:15: 0         -32700.000000          0.000000
    232:45: 0         -32100.000000          0.000000
    233:15: 0         -32000.000000          0.000000
    233:45: 0         -32600.000000          0.000000
    234:15: 0         -34900.000000          0.000000
    234:45: 0         -35700.000000          0.000000
    235:15: 0         -35900.000000          0.000000
    235:45: 0         -33700.000000          0.000000
    236:15: 0         -30600.000000          0.000000
    236:45: 0         -30500.000000          0.000000
    237:15: 0         -30500.000000          0.000000
    237:45: 0         -30500.000000          0.000000
    238:15: 0         -30600.000000          0.000000
    238:45: 0         -31700.000000          0.000000
    239:15: 0         -31500.000000          0.000000
    239:45: 0         -30400.000000          0.000000
    240:15: 0         -30400.000000          0.000000
    240:45: 0         -30600.000000          0.000000
    241:15: 0         -30500.000000          0.000000
    241:45: 0         -30400.000000          0.000000
    242:15: 0         -30500.000000          0.000000
    242:45: 0         -30300.000000          0.000000
    243:15: 0         -30300.000000          0.000000
    243:45: 0         -31100.000000          0.000000
    244:15: 0         -31500.000000          0.000000
    244:45: 0         -30800.000000          0.000000
    245:15: 0         -30400.000000          0.000000
    245:45: 0         -31000.000000          0.000000
    246:15: 0         -31400.000000          0.000000
    246:45: 0         -32500.000000          0.000000
    247:15: 0         -35100.000000          0.000000
    247:45: 0         -37900.000000          0.000000
    248:15: 0         -42000.000000          0.000000
    248:45: 0         -50100.000000          0.000000
    249:15: 0         -59600.000000          0.000000
    249:45: 0         -63900.000000          0.000000
    250:15: 0         -61300.000000          0.000000
    250:45: 0         -55700.000000          0.000000
    251:15: 0         -53400.000000          0.000000
    251:45: 0         -53300.000000          0.000000
    252:15: 0         -50200.000000          0.000000
    252:45: 0         -46100.000000          0.000000
    253:15: 0         -44500.000000          0.000000
    253:45: 0         -45000.000000          0.000000
    254:15: 0         -46000.000000          0.000000
    254:45: 0         -44200.000000          0.000000
    255:15: 0         -42300.000000          0.000000
    255:45: 0         -41600.000000          0.000000
    256:15: 0         -41500.000000          0.000000
    256:45: 0         -43700.000000          0.000000
    257:15: 0         -47800.000000          0.000000
    257:45: 0         -50800.000000          0.000000
    258:15: 0         -47200.000000          0.000000
    258:45: 0         -40200.000000          0.000000
    259:15: 0         -36700.000000          0.000000
    259:45: 0         -34900.000000          0.000000
    260:15: 0         -34300.000000          0.000000
    260:45: 0         -33500.000000          0.000000
    261:15: 0         -31300.000000          0.000000
    261:45: 0         -29900.000000          0.000000
    262:15: 0         -28900.000000          0.000000
    262:45: 0         -30200.000000          0.000000
    263:15: 0         -30500.000000          0.000000
    263:45: 0         -29300.000000          0.000000
    264:15: 0         -29400.000000          0.000000
    264:45: 0         -29100.000000          0.000000
    265:15: 0         -28600.000000          0.000000
    265:45: 0         -28500.000000          0.000000
    266:15: 0         -28400.000000          0.000000
    266:45: 0         -28500.000000          0.000000
    267:15: 0         -28500.000000          0.000000
    267:45: 0         -28400.000000          0.000000
    268:15: 0         -28500.000000          0.000000
    268:45: 0         -30100.000000          0.000000
    269:15: 0         -30300.000000          0.000000
    269:45: 0         -29400.000000          0.000000
    270:15: 0         -29700.000000          0.000000
    270:45: 0         -30900.000000          0.000000
    271:15: 0         -32700.000000          0.000000
    271:45: 0         -34900.000000          0.000000
    272:15: 0         -39100.000000          0.000000
    272:45: 0         -47600.000000          0.000000
    273:15: 0         -56600.000000          0.000000
    273:45: 0         -57500.000000          0.000000
    274:15: 0         -53600.000000          0.000000
    274:45: 0         -51000.000000          0.000000
    275:15: 0         -48600.000000          0.000000
    275:45: 0         -47300.000000          0.000000
    276:15: 0         -50300.000000          0.000000
    276:45: 0         -52600.000000          0.000000
    277:15: 0         -52100.000000          0.000000
    277:45: 0         -48800.000000          0.000000
    278:15: 0         -43700.000000          0.000000
    278:45: 0         -42200.000000          0.000000
    279:15: 0         -42900.000000          0.000000
    279:45: 0         -43300.000000          0.000000
    280:15: 0         -45100.000000          0.000000
    280:45: 0         -48000.000000          0.000000
    281:15: 0         -54400.000000          0.000000
    281:45: 0         -59100.000000          0.000000
    282:15: 0         -58100.000000          0.000000
    282:45: 0         -52300.000000          0.000000
    283:15: 0         -44200.000000          0.000000
    283:45: 0         -39600.000000          0.000000
    284:15: 0         -38000.000000          0.000000
    284:45: 0         -36100.000000          0.000000
    285:15: 0         -31700.000000          0.000000
    285:45: 0         -29600.000000          0.000000
    286:15: 0         -31100.000000          0.000000
    286:45: 0         -31500.000000          0.000000
    287:15: 0         -30700.000000          0.000000
    287:45: 0         -30000.000000          0.000000
    288:15: 0         -29400.000000          0.000000
    288:45: 0         -29000.000000          0.000000
    289:15: 0         -28400.000000          0.000000
    289:45: 0         -28400.000000          0.000000
    290:15: 0         -28500.000000          0.000000
    290:45: 0         -28500.000000          0.000000
    291:15: 0         -29800.000000          0.000000
    291:45: 0         -29800.000000          0.000000
    292:15: 0         -28600.000000          0.000000
    292:45: 0         -28700.000000          0.000000
    293:15: 0         -28800.000000          0.000000
    293:45: 0         -29100.000000          0.000000
    294:15: 0         -29100.000000          0.000000
    294:45: 0         -29900.000000          0.000000
    295:15: 0         -31900.000000          0.000000
    295:45: 0         -34100.000000          0.000000
    296:15: 0         -37500.000000          0.000000
    296:45: 0         -45100.000000          0.000000
    297:15: 0         -56500.000000          0.000000
    297:45: 0         -62500.000000          0.000000
    298:15: 0         -58300.000000          0.000000
    298:45: 0         -52300.000000          0.000000
    299:15: 0         -49700.000000          0.000000
    299:45: 0         -47900.000000          0.000000
    300:15: 0         -48900.000000          0.000000
    300:45: 0         -53100.000000          0.000000
    301:15: 0         -53000.000000          0.000000
    301:45: 0         -48900.000000          0.000000
    302:15: 0         -48400.000000          0.000000
    302:45: 0         -50000.000000          0.000000
    303:15: 0         -50200.000000          0.000000
    303:45: 0         -50000.000000          0.000000
    304:15: 0         -48700.000000          0.000000
    304:45: 0         -49100.000000          0.000000
    305:15: 0         -51800.000000          0.000000
    305:45: 0         -52300.000000          0.000000
    306:15: 0         -50400.000000          0.000000
    306:45: 0         -45700.000000          0.000000
    307:15: 0         -38900.000000          0.000000
    307:45: 0         -35300.000000          0.000000
    308:15: 0         -34500.000000          0.000000
    308:45: 0         -34900.000000          0.000000
    309:15: 0         -34100.000000          0.000000
    309:45: 0         -32600.000000          0.000000
    310:15: 0         -35300.000000          0.000000
    310:45: 0         -33700.000000          0.000000
    311:15: 0         -29200.000000          0.000000
    311:45: 0         -29500.000000          0.000000
    312:15: 0         -29700.000000          0.000000
    312:45: 0         -28800.000000          0.000000
    313:15: 0         -28700.000000          0.000000
    313:45: 0         -28700.000000          0.000000
    314:15: 0         -28300.000000          0.000000
    314:45: 0         -29200.000000          0.000000
    315:15: 0         -29400.000000          0.000000
    315:45: 0         -28500.000000          0.000000
    316:15: 0         -28800.000000          0.000000
    316:45: 0         -29500.000000          0.000000
    317:15: 0         -29100.000000          0.000000
    317:45: 0         -28500.000000          0.000000
    318:15: 0         -29200.000000          0.000000
    318:45: 0         -30600.000000          0.000000
    319:15: 0         -32200.000000          0.000000
    319:45: 0         -35000.000000          0.000000
    320:15: 0         -39800.000000          0.000000
    320:45: 0         -47100.000000          0.000000
    321:15: 0         -57100.000000          0.000000
    321:45: 0         -64200.000000          0.000000
    322:15: 0         -60600.000000          0.000000
    322:45: 0         -53100.000000          0.000000
    323:15: 0         -50100.000000          0.000000
    323:45: 0         -48000.000000          0.000000
    324:15: 0         -47800.000000          0.000000
    324:45: 0         -50500.000000          0.000000
    325:15: 0         -48700.000000          0.000000
    325:45: 0         -46900.000000          0.000000
    326:15: 0         -47900.000000          0.000000
    326:45: 0         -45600.000000          0.000000
    327:15: 0         -44200.000000          0.000000
    327:45: 0         -43500.000000          0.000000
    328:15: 0         -43500.000000          0.000000
    328:45: 0         -46600.000000          0.000000
    329:15: 0         -49200.000000          0.000000
    329:45: 0         -47200.000000          0.000000
    330:15: 0         -43600.000000          0.000000
    330:45: 0         -41000.000000          0.000000
    331:15: 0         -37600.000000          0.000000
    331:45: 0         -35500.000000          0.000000
    332:15: 0         -35000.000000          0.000000
    332:45: 0         -34100.000000          0.000000
    333:15: 0         -32500.000000          0.000000
    333:45: 0         -30800.000000          0.000000
    334:15: 0         -31100.000000          0.000000
    334:45: 0         -31000.000000          0.000000
    335:15: 0         -29600.000000          0.000000
    335:45: 0         -29000.000000          0.000000
    336:15: 0         -29300.000000          0.000000
    336:45: 0         -29400.000000          0.000000
    337:15: 0         -28700.000000          0.000000
    337:45: 0         -28600.000000          0.000000
    338:15: 0         -28600.000000          0.000000
    338:45: 0         -28600.000000          0.000000
    339:15: 0         -29600.000000          0.000000
    339:45: 0         -29800.000000          0.000000
    340:15: 0         -28700.000000          0.000000
    340:45: 0         -28500.000000          0.000000
    341:15: 0         -28500.000000          0.000000
    341:45: 0         -28500.000000          0.000000
    342:15: 0         -29600.000000          0.000000
    342:45: 0         -30800.000000          0.000000
    343:15: 0         -31600.000000          0.000000
    343:45: 0         -33800.000000          0.000000
    344:15: 0         -37800.000000          0.000000
    344:45: 0         -43200.000000          0.000000
    345:15: 0         -49100.000000          0.000000
    345:45: 0         -50700.000000          0.000000
    346:15: 0         -49200.000000          0.000000
    346:45: 0         -48400.000000          0.000000
    347:15: 0         -46500.000000          0.000000
