04/01/2016,21,39800,0
04/01/2016,21.5,40200,0
04/01/2016,22,40200,0
04/01/2016,22.5,41200,0
04/01/2016,23,40000,0
04/01/2016,23.5,39600,0
05/01/2016,0,40000,0
05/01/2016,0.5,39600,0
05/01/2016,1,39600,0
05/01/2016,1.5,39800,0
05/01/2016,2,40400,0
05/01/2016,2.5,40200,0
05/01/2016,3,39600,0
05/01/2016,3.5,39600,0
05/01/2016,4,39600,0
05/01/2016,4.5,39400,0
05/01/2016,5,39600,0
05/01/2016,5.5,39800,0
05/01/2016,6,39600,0
05/01/2016,6.5,40400,0
05/01/2016,7,41000,0
05/01/2016,7.5,44400,0
05/01/2016,8,49200,0
05/01/2016,8.5,50600,0
05/01/2016,9,53600,0
05/01/2016,9.5,56600,0
05/01/2016,10,52600,0
05/01/2016,10.5,49200,0
05/01/2016,11,47400,0
05/01/2016,11.5,48800,0
05/01/2016,12,49200,0
05/01/2016,12.5,49600,0
05/01/2016,13,50800,0
05/01/2016,13.5,47000,0
05/01/2016,14,46000,0
05/01/2016,14.5,47800,0
05/01/2016,15,48800,0
05/01/2016,15.5,47200,0
05/01/2016,16,49400,0
05/01/2016,16.5,47800,0
05/01/2016,17,47600,0
05/01/2016,17.5,54000,0
05/01/2016,18,55000,0
05/01/2016,18.5,49200,0
05/01/2016,19,44800,0
05/01/2016,19.5,41400,0
05/01/2016,20,41800,0
05/01/2016,20.5,41200,0
05/01/2016,21,40800,0
05/01/2016,21.5,40000,0
05/01/2016,22,39800,0
05/01/2016,22.5,41000,0
05/01/2016,23,41000,0
05/01/2016,23.5,40200,0
06/01/2016,0,39600,0
06/01/2016,0.5,39400,0
06/01/2016,1,39600,0
06/01/2016,1.5,39400,0
06/01/2016,2,39600,0
06/01/2016,2.5,39600,0
06/01/2016,3,39600,0
06/01/2016,3.5,39600,0
06/01/2016,4,39800,0
06/01/2016,4.5,39600,0
06/01/2016,5,41200,0
06/01/2016,5.5,39600,0
06/01/2016,6,39400,0
06/01/2016,6.5,40400,0
06/01/2016,7,41400,0
06/01/2016,7.5,43200,0
06/01/2016,8,45200,0
06/01/2016,8.5,51000,0
06/01/2016,9,59600,0
06/01/2016,9.5,64000,0
06/01/2016,10,57400,0
06/01/2016,10.5,52800,0
06/01/2016,11,51600,0
06/01/2016,11.5,56200,0
06/01/2016,12,58600,0
06/01/2016,12.5,57400,0
06/01/2016,13,59200,0
06/01/2016,13.5,54200,0
06/01/2016,14,51200,0
06/01/2016,14.5,54200,0
06/01/2016,15,52600,0
06/01/2016,15.5,52800,0
06/01/2016,16,56800,0
06/01/2016,16.5,53800,0
06/01/2016,17,53400,0
06/01/2016,17.5,54400,0
06/01/2016,18,51200,0
06/01/2016,18.5,47200,0
06/01/2016,19,45200,0
06/01/2016,19.5,42000,0
06/01/2016,20,41000,0
06/01/2016,20.5,40600,0
06/01/2016,21,40800,0
06/01/2016,21.5,40200,0
06/01/2016,22,40000,0
06/01/2016,22.5,42200,0
06/01/2016,23,40200,0
06/01/2016,23.5,40200,0
07/01/2016,0,40000,0
07/01/2016,0.5,40200,0
07/01/2016,1,40200,0
07/01/2016,1.5,40400,0
07/01/2016,2,39600,0
07/01/2016,2.5,39600,0
07/01/2016,3,39600,0
07/01/2016,3.5,39600,0
07/01/2016,4,39400,0
07/01/2016,4.5,39800,0
07/01/2016,5,41200,0
07/01/2016,5.5,40400,0
07/01/2016,6,40200,0
07/01/2016,6.5,40400,0
07/01/2016,7,41000,0
07/01/2016,7.5,42200,0
07/01/2016,8,43600,0
07/01/2016,8.5,49000,0
07/01/2016,9,54600,0
07/01/2016,9.5,57600,0
07/01/2016,10,57600,0
07/01/2016,10.5,53400,0
07/01/2016,11,51400,0
07/01/2016,11.5,50200,0
07/01/2016,12,49400,0
07/01/2016,12.5,51200,0
07/01/2016,13,44600,0
07/01/2016,13.5,45000,0
07/01/2016,14,46000,0
07/01/2016,14.5,49200,0
07/01/2016,15,50000,0
07/01/2016,15.5,51800,0
07/01/2016,16,53200,0
07/01/2016,16.5,53000,0
07/01/2016,17,53800,0
07/01/2016,17.5,53800,0
07/01/2016,18,55600,0
07/01/2016,18.5,49800,0
07/01/2016,19,48400,0
07/01/2016,19.5,45800,0
07/01/2016,20,45400,0
07/01/2016,20.5,41800,0
07/01/2016,21,41800,0
